1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29
Nutzung	Qel_MFH_groﬂ	WW_MFH_groﬂ	EW_MFH_groﬂ	WindAPG_2013	WindAPG_2014	WindAPG_2015	Wind_2030_TU	WEB_2013	WEB_2014	WEB_2015	WEB_2016	CO2_Strommix_2015	CO2_Strommix_2050opti	Laufwasser	PV	Wind	Nachfrage	Differenz1	Biomasse_opt	Differenz2	Geothermie_opt	Differenz3	‹berschuss_2050	Unterschuss_2050	Taussen_48Stunden	IGS_48Stunden	IGN_48Stunden	Leistung Klein
Einheit	KW_ges1000000kWh/a	KW_ges1000000kWh/a	100_EW	1.37	2.176	2.549	6.677	0	0	4.53	0	52.4	453.5	9	9.5	4.4	13	10.6	0.3	10.3	2.5	7.8	9.4	7.8	ta                       	igs                      	ign                      	Pklein
Dienstleistung	Lastsyn	WW	Anzahl_Pers	GW	GW	GW	GW	MW	MW	MW	MW	CO2 [g/kWh]	CO2 [g/kWh]	GW	GW	GW	GW	GW	GW	GW	GW	GW	GW	GW	∞C	W/m≤	W/m≤	W
2382	43.44	159.84	80	0.0703923	0.8615038	1.6336588	1.672471964	0	0	0.066771	0	31.50266253	291.8280396	3.652594806	0.050620233	1.75746765	9.117511209	3.65682852	0.270098507	3.386730013	2.467812283	0.91891773	0	0.91891773	8.3	8.260948829	8.260948829	8.260948829
2383	45.9	266.69	80	0.060357	0.6765028	1.6252145	1.606798975	0	0	0.035397	0	32.69877975	327.3532539	4.335756286	0.86389407	1.38006561	10.39118008	3.811464115	0.270098507	3.541365608	2.467812283	1.073553325	0	1.073553325	8.4	33.12373958	32.44909211	32.44909211
2384	65.81	266.69	80	0.0520115	0.4202555	1.6209403	1.536747796	0	0	0	0	35.38069735	324.5261155	5.399619903	2.42462471	0.85732122	11.13644467	2.454878836	0.270098507	2.184780329	2.467812283	-0.283031954	0.283031954	0	9.05	128.8658338	85.09341378	85.09341378
2385	111.66	212.82	30	0.0879108	0.380592	1.5862688	0.998229334	0	0	0.000276	0	37.93593711	312.3826098	4.491483292	4.4552244	0.77640768	10.54046425	0.817348876	0.270098507	0.547250369	2.467812283	-1.920561914	1.920561914	0	10	176.3461324	112.0165178	112.0165178
2386	160.15	133.35	30	0.2054863	0.5085665	1.513259	1.295946863	0	0	0.000483	0	35.11279229	302.5482327	3.44463369	6.401800755	1.03747566	10.12049012	-0.763419989	0	-0.763419989	0	-0.763419989	0.763419989	0	11	209.15836	128.7534465	128.7534465
2387	185.8	106.85	30	0.3649193	0.5014448	1.4350055	1.981134985	0	0	0.006339	0	36.48579463	291.1298054	3.256937674	7.838204109	1.02294729	10.40646822	-1.711620855	0	-1.711620855	0	-1.711620855	1.711620855	0	11.9	239.6489128	139.4818477	139.4818477
2388	205.98	159.84	30	0.5316853	0.4680803	1.314224	2.707915992	0	0	0.012273	0	37.17468177	288.3350034	3.251302459	8.667845886	0.95488371	9.883716691	-2.990315363	0	-2.990315363	0	-2.990315363	2.990315363	0	12.7	285.8804639	142.3142246	142.3142246
2389	208.62	212.82	30	0.6845215	0.4622908	1.2503845	3.911920673	0	0	0.039519	0	37.34073439	290.6478144	3.223451491	8.8578269	0.94307313	9.520141656	-3.504209866	0	-3.504209866	0	-3.504209866	3.504209866	0	13.45	195.7621005	128.1951599	128.1951599
2390	169.29	133.35	30	0.7999333	0.4200378	1.2417685	4.533624916	0	0	0.08661	0	37.14189352	295.8923408	3.327377865	8.415313959	0.85687701	9.45860369	-3.140965144	0	-3.140965144	0	-3.140965144	3.140965144	0	13.7	93.54234799	86.19143217	86.19143217
2391	136.78	79.48	30	0.6670775	0.3776585	1.2104615	4.914528208	0	0	0.276603	0	36.54257559	306.741113	3.386114147	7.348477034	0.77042334	9.282597401	-2.22241712	0	-2.22241712	0	-2.22241712	2.22241712	0	13.75	87.90232656	80.17802257	80.17802257
2392	121.5	79.48	30	0.7242268	0.3885803	1.2015928	5.45523577	0	0	0.455157	0	35.01312197	314.7914895	3.494917149	5.760082336	0.79270371	8.852088586	-1.195614609	0	-1.195614609	0	-1.195614609	1.195614609	0	13.5	56.16801926	53.94337107	53.94337107
2393	107.72	133.35	30	0.7268608	0.4222315	1.1618433	5.442101178	0	0	0.706953	0	37.88351719	311.8983463	4.060714434	3.843941577	0.86135226	9.184830403	0.418822133	0.270098507	0.148723626	2.467812283	-2.319088657	2.319088657	0	12.6	19.75714765	19.75714765	19.75714765
2394	112.19	159.84	80	0.5163305	0.451164	1.1066538	4.662781774	0	0	1.195494	0	35.24263235	305.314453	4.993450927	1.951704168	0.92037456	9.539926304	1.674396649	0.270098507	1.404298143	2.467812283	-1.06351414	1.06351414	0	11	5.658411037	5.658411037	5.658411037
2395	138.09	159.84	80	0.32963	0.4949663	1.0836288	3.861571387	0	0	1.436787	0	33.08717016	298.6283403	5.367650893	0.484272651	1.00973115	9.572301184	2.71064649	0.270098507	2.440547983	2.467812283	-0.0272643	0.0272643	0	9.7	0	0	0
2396	161.56	133.35	80	0.213569	0.615868	1.0093913	2.664134006	0	0	1.114569	0	31.87170352	306.8364403	5.296343746	0.034807534	1.25637072	9.475433489	2.887911488	0.270098507	2.617812981	2.467812283	0.150000698	0	0.150000698	9.15	0	0	0
2397	155.36	106.85	80	0.2077143	0.6983433	1.0942223	1.79287243	0	0	1.111506	0	32.24295142	294.5578566	4.532121863	0	1.42462023	8.608506159	2.651764066	0.270098507	2.381665559	2.467812283	-0.086146724	0.086146724	0	8.9	0	0	0
2398	144.49	52.99	80	0.1808535	0.7116973	1.1635623	1.359430742	0	0	1.040997	0	32.83575224	289.4476837	3.564382014	0	1.45186239	8.071237325	3.054992921	0.270098507	2.784894415	2.467812283	0.317082131	0	0.317082131	8.7	0	0	0
2399	128.13	52.99	80	0.1038908	0.67002	1.0813523	1.547693297	0	0	0.687453	0	33.76407656	295.8369323	3.194625198	0	1.3668408	7.417059204	2.855593206	0.270098507	2.5854947	2.467812283	0.117682416	0	0.117682416	8.4	0	0	0
2400	66.86	26.49	80	0.1083108	0.5834593	1.0846688	1.475453017	0	0	0.381021	0	33.79972722	298.7524529	3.696159355	0	1.19025687	7.465493052	2.579076827	0.270098507	2.30897832	2.467812283	-0.158833963	0.158833963	0	8.25	0	0	0
2401	49.37	26.49	80	0.0884773	0.5143368	1.1849915	1.374754444	0	0	0.373197	0	34.10698739	294.8359494	3.786756277	0	1.04924697	7.141358841	2.305355594	0.270098507	2.035257087	2.467812283	-0.432555196	0.432555196	0	7.95	0	0	0
2402	44.45	26.49	80	0.0607098	0.4716235	1.2650133	1.330972448	0	0	0.415245	0	34.59475879	287.4755672	3.632112966	0	0.96211194	6.603062233	2.008837327	0.270098507	1.73873882	2.467812283	-0.729073463	0.729073463	0	7.5	0	0	0
2403	43.27	52.99	80	0.0650548	0.4551355	1.2996273	1.300325064	0	0	0.05898	0	34.78855766	291.04485	3.574568749	0	0.92847642	6.390826912	1.887781743	0.270098507	1.617683236	2.467812283	-0.850129047	0.850129047	0	7.1	0	0	0
2404	44.22	52.99	80	0.0579273	0.36989	1.4496943	1.306892355	0	0	0.00138	0	35.26509982	297.495632	3.642841549	0	0.7545756	6.712006272	2.314589123	0.270098507	2.044490616	2.467812283	-0.423321667	0.423321667	0	6.85	0	0	0
2405	52.83	106.85	80	0.0821975	0.283716	1.6442238	1.223706583	0	0	0.001509	0	35.64235261	305.9119615	3.78372193	0	0.57878064	7.078793102	2.716290531	0.270098507	2.446192025	2.467812283	-0.021620259	0.021620259	0	6.4	0	0	0
2406	93.29	159.84	80	0.1349345	0.247506	1.6515523	1.017931236	0	0	0.000276	0	35.20062931	311.8000442	3.893391889	0.062130982	0.50491224	7.582659282	3.122224172	0.270098507	2.852125665	2.467812283	0.384313382	0	0.384313382	5.7	22.66330126	35.91131265	35.91131265
2407	130.23	266.69	80	0.1866553	0.1456525	1.7120828	0.768373902	0	0	0	0	36.4704892	305.7181482	4.347893672	0.835273505	0.2971311	8.329080116	2.848781838	0.270098507	2.578683332	2.467812283	0.110871048	0	0.110871048	6.65	64.31131849	51.96661415	51.96661415
2408	138.01	266.69	60	0.1549903	0.056983	1.8397508	0.643595236	0	0	0	0	37.89337228	295.2257019	4.652303665	2.19676134	0.11624532	8.729911957	1.764601632	0.270098507	1.494503126	2.467812283	-0.973309158	0.973309158	0	8.3	196.9122517	91.93399255	91.93399255
2409	136.48	212.82	30	0.1703358	0.0310323	1.9166968	0.400605194	0	0	0	0	39.52357611	282.6847248	4.584572713	3.930899755	0.06330579	8.665804557	0.087026299	0.270098507	-0.183072208	0	-0.183072208	0.183072208	0	9.75	345.9006997	115.840876	115.840876
2410	132.57	133.35	30	0.2771343	0.04452	1.831177	0.531951161	0	0	0	0	35.4284553	278.7121674	4.458647326	5.555431765	0.0908208	8.784383977	-1.320515915	0	-1.320515915	0	-1.320515915	1.320515915	0	10.4	186.8093959	126.6184841	126.6184841
2411	133.77	106.85	30	0.5229808	0.0689665	1.7351295	0.851559674	0	0	0	0	36.4570945	258.0914786	4.315382815	6.711853765	0.14069166	8.947800035	-2.220128205	0	-2.220128205	0	-2.220128205	2.220128205	0	10.55	252.3807647	142.8469784	142.8469784
2412	150.19	159.84	30	0.6618945	0.0581228	1.6200563	0.816534089	0	0	0	0	36.93715551	242.9930368	4.312565208	7.301108925	0.11857041	8.390361138	-3.341883405	0	-3.341883405	0	-3.341883405	3.341883405	0	11.4	244.8353558	140.5336294	140.5336294
2413	146.22	212.82	30	0.7354703	0.0634453	1.485673	0.571354947	0	0	0	0	37.03604997	233.5381068	4.217308396	7.32637005	0.12942831	8.054921414	-3.618185342	0	-3.618185342	0	-3.618185342	3.618185342	0	12.2	364.1589151	142.0543447	142.0543447
2414	127.27	133.35	30	0.6805345	0.0572853	1.3890025	0.51881656	0	0	0	0	36.81101136	238.4468966	4.14578451	6.854084069	0.11686191	7.865168648	-3.251561842	0	-3.251561842	0	-3.251561842	3.251561842	0	13.4	335.6175275	129.428644	129.428644
2415	113.84	79.48	30	0.5750948	0.063063	1.3817805	0.356823208	0	0	0	0	35.93134442	246.4434052	4.137981904	5.797890037	0.12864852	7.789241847	-2.275278615	0	-2.275278615	0	-2.275278615	2.275278615	0	14	197.1663476	107.4672775	107.4672775
2416	106.57	79.48	30	0.4216313	0.078232	1.359498	0.238611842	0	0	0.0195	0	34.39338334	261.9090489	4.119992563	4.389155407	0.15959328	7.756738496	-0.912002755	0	-0.912002755	0	-0.912002755	0.912002755	0	13.2	169.5640979	84.42527543	84.42527543
2417	116.78	133.35	30	0.2962725	0.0724755	1.2293358	0.14666966	0	0	0	0	38.84369056	273.4825719	4.248410449	2.863698891	0.14785002	7.932744785	0.672785425	0.270098507	0.402686918	2.467812283	-2.065125365	2.065125365	0	12.45	76.11224989	52.20244777	52.20244777
2418	145.42	159.84	80	0.0940263	0.0888425	1.1756295	0.170749753	0	0	0.032949	0	37.15028678	273.9283172	4.604621075	1.414851611	0.1812387	8.309937826	2.10922644	0.270098507	1.839127934	2.467812283	-0.628684349	0.628684349	0	12.3	17.93200937	27.40185009	27.40185009
2419	172.6	159.84	80	0.1075028	0.5649515	1.007412	0.157615161	0	0	2.392872	0	33.20452454	248.9460829	4.694025932	0.32287954	1.15250106	7.972442554	1.803036022	0.270098507	1.532937516	2.467812283	-0.934874768	0.934874768	0	11.45	0	0	0
2420	168.71	133.35	80	0.2497733	0.6825793	0.8646053	0.087563981	0	0	2.603298	0	32.73186923	267.1328589	4.157596788	0.022970173	1.39246167	7.64509655	2.072067919	0.270098507	1.801969412	2.467812283	-0.665842871	0.665842871	0	10	0	0	0
2421	156.56	106.85	80	0.4277503	0.35176	0.746442	0.059105688	0	0	0.154317	0	34.41842145	265.4766837	4.305846297	0	0.7175904	7.59794742	2.574510723	0.270098507	2.304412216	2.467812283	-0.163400067	0.163400067	0	8.8	0	0	0
2422	136.23	52.99	80	0.5216233	0.5078333	0.7272113	0.07224028	0	0	0.809766	0	33.70770039	265.4589414	4.129312342	0	1.03597983	7.427979302	2.26268713	0.270098507	1.992588623	2.467812283	-0.47522366	0.47522366	0	8.25	0	0	0
2423	100.64	52.99	80	0.5495105	0.6207133	0.746955	0.140102359	0	0	1.873479	0	33.09618943	264.7432502	4.101244636	0	1.26625503	6.946338734	1.578839068	0.270098507	1.308740561	2.467812283	-1.159071722	1.159071722	0	8.1	0	0	0
2424	66.86	26.49	80	0.5829538	0.7625688	0.7703413	0.210153548	0	0	1.19913	0	32.21100363	238.7021222	4.227495131	0	1.55564025	6.627985752	0.84485037	0.270098507	0.574751864	2.467812283	-1.893060419	1.893060419	0	7.8	0	0	0
2425	49.37	26.49	80	0.565935	1.085533	0.7134408	0.280204727	0	0	0.810078	0	19.33469805	220.250901	3.956246213	0	2.21448732	6.033803935	-0.136929598	0	-0.136929598	0	-0.136929598	0.136929598	0	7	0	0	0
2426	44.45	26.49	80	0.68058	1.4170243	0.6887295	0.22547724	0	0	1.238577	0	18.30361487	200.4097811	3.70634609	0	2.89072947	5.782384732	-0.814690829	0	-0.814690829	0	-0.814690829	0.814690829	0	6.15	0	0	0
2427	43.27	52.99	80	0.7908645	1.5167028	0.715051	0.201397147	0	0	2.663676	0	17.95734592	207.7796166	3.562431362	0	3.09407361	5.492295533	-1.164209439	0	-1.164209439	0	-1.164209439	1.164209439	0	6.15	0	0	0
2428	44.22	52.99	80	0.7097458	1.4395768	0.7906955	0.181695254	0	0	2.184423	0	18.34400845	210.4075195	3.813198441	0	2.93673657	5.43602491	-1.313910101	0	-1.313910101	0	-1.313910101	1.313910101	0	6.15	0	0	0
2429	52.83	106.85	80	0.6029023	1.3871883	0.7563093	0.183884354	0	0	1.753716	0	18.34725877	214.7861659	3.678170014	0	2.82986403	5.719305105	-0.788728939	0	-0.788728939	0	-0.788728939	0.788728939	0	5.7	0	0	0
2430	93.29	159.84	80	0.479286	1.2668938	0.7084635	0.179506154	0	0	1.367568	0	19.0461726	252.5909434	3.843975386	0.067529416	2.58446325	5.966613213	-0.529354839	0	-0.529354839	0	-0.529354839	0.529354839	0	5.7	14.94761747	14.99946701	14.99946701
2431	130.23	266.69	80	0.3234353	0.917736	0.6151393	0.159804261	0	0	0.9609	0	22.96935802	260.3837085	4.230854586	0.819236844	1.87218144	6.420246941	-0.502025929	0	-0.502025929	0	-0.502025929	0.502025929	0	6.1	33.39852807	33.23920063	33.23920063
2432	138.01	266.69	80	0.1633488	0.8646813	0.4847728	0.159804261	0	0	0.959664	0	26.51680239	216.8006694	4.571243261	2.103303577	1.76394975	6.800137889	-1.6383587	0	-1.6383587	0	-1.6383587	1.6383587	0	6.35	37.23451431	37.23451431	37.23451431
2433	136.48	212.82	30	0.1862268	1.1341983	0.4116398	0.085374881	0	0	0.595608	0	28.9896764	195.010958	4.051828133	3.862581804	2.31376443	6.760568592	-3.467605776	0	-3.467605776	0	-3.467605776	3.467605776	0	6.25	48.82710325	48.20153023	48.20153023
2434	132.57	133.35	30	0.1467785	0.8265298	0.374915	0.037214695	0	0	0.859341	0	32.49192706	220.0399112	4.122051584	5.695693064	1.68612069	6.940685977	-4.563179361	0	-4.563179361	0	-4.563179361	4.563179361	0	6.9	112.3476614	100.6134885	100.6134885
2435	133.77	106.85	30	0.2273505	0.4666973	0.3763033	0.050349287	0	0	0.722409	0	34.82930869	227.1885842	4.50329557	7.025536837	0.95206239	7.256726467	-5.22416833	0	-5.22416833	0	-5.22416833	5.22416833	0	8.35	268.2089654	136.5179235	136.5179235
2436	150.19	159.84	30	0.5182855	0.386482	0.3380325	0.080996681	0	0	0.224733	0	35.65588159	201.1009433	4.48508949	7.675089285	0.78842328	7.260066733	-5.688535322	0	-5.688535322	0	-5.688535322	5.688535322	0	9.35	251.0019192	136.3420759	136.3420759
2437	146.22	212.82	30	0.4929518	0.4073615	0.3239363	0.087563981	0	0	0.496854	0	35.90945396	189.5345928	4.165616133	7.734453394	0.83101746	7.472173582	-5.258913405	0	-5.258913405	0	-5.258913405	5.258913405	0	9.65	67.12421299	64.76288426	64.76288426
2438	127.27	133.35	30	0.3353363	0.407686	0.2870768	0.098509473	0	0	0.544311	0	35.62765076	193.4374557	3.988431961	7.13358017	0.83167944	7.15086575	-4.802825821	0	-4.802825821	0	-4.802825821	4.802825821	0	8.4	64.48581952	62.67257256	62.67257256
2439	113.84	79.48	30	0.279635	0.331351	0.2228675	0.124778667	0	0	0.27072	0	34.97663845	205.9016189	3.990274243	5.986709245	0.67595604	6.997470488	-3.655469041	0	-3.655469041	0	-3.655469041	3.655469041	0	8.2	234.0645678	101.9490703	101.9490703
2440	106.57	79.48	30	0.383137	0.2420818	0.192478	0.188262555	0	0	0.313344	0	33.85360823	234.0096903	4.102219961	4.638976452	0.49384677	6.745922813	-2.489120371	0	-2.489120371	0	-2.489120371	2.489120371	0	9.15	174.1606776	77.89665787	77.89665787
2441	116.78	133.35	30	0.5412898	0.1875765	0.128321	0.197018947	0	0	0.129801	0	32.01055177	264.6838579	4.240607844	3.234119177	0.38265606	6.818252405	-1.039130676	0	-1.039130676	0	-1.039130676	1.039130676	0	7.9	56.32693923	44.59841424	44.59841424
2442	145.42	159.84	80	0.6092168	0.0816315	0.1127498	0.269259226	0	0	0.061416	0	37.40674129	278.832293	4.661189966	1.765465196	0.16652826	7.225764777	0.632581354	0.270098507	0.362482848	2.467812283	-2.105329435	2.105329435	0	6.75	17.61795055	42.77784821	42.77784821
2443	172.6	159.84	80	0.1987938	0.0290473	0.0931143	0.210153548	0	0	0.034596	0	36.08992961	278.9422242	4.93590671	0.457121841	0.05925639	7.617603597	2.165318656	0.270098507	1.89522015	2.467812283	-0.572592134	0.572592134	0	6.3	0.654622622	2.608173318	2.608173318
2444	168.71	133.35	80	0.1350098	0.0153533	0.1020735	0.170749753	0	0	0	0	35.53648508	290.9080178	5.043300908	0.036631897	0.03132063	7.83369307	2.722439635	0.270098507	2.452341129	2.467812283	-0.015471154	0.015471154	0	5.95	0	0	0
2445	156.56	106.85	80	0.1119048	0.0052575	0.094771	0.275826527	0	0	0	0	35.63614738	303.6773959	4.990199841	0	0.0107253	7.611180009	2.610254868	0.270098507	2.340156362	2.467812283	-0.127655922	0.127655922	0	5.7	0	0	0
2446	136.23	52.99	80	0.090339	0.010261	0.1115443	0.337121315	0	0	0	0	35.48678529	303.1697983	4.763274058	0	0.02093244	7.827911842	3.043705344	0.270098507	2.773606837	2.467812283	0.305794554	0	0.305794554	5.35	0	0	0
2447	100.64	52.99	80	0.1405083	0.0344648	0.1040658	0.315230322	0	0	0	0	35.86796601	272.7744466	4.634856172	0	0.07030809	7.522406034	2.817241772	0.270098507	2.547143266	2.467812283	0.079330982	0	0.079330982	5.25	0	0	0
2448	66.86	26.49	80	0.1217398	0.0893578	0.0882528	0.278015627	0	0	0	0	36.26804852	260.1867865	4.238223714	0	0.18228981	6.859620306	2.439106782	0.270098507	2.169008276	2.467812283	-0.298804008	0.298804008	0	4.75	0	0	0
2449	49.37	26.49	80	0.1052783	0.1173223	0.0686598	0.339310415	0	0	0	0	36.26650492	255.7313824	4.121618106	0	0.23933739	6.587003265	2.226047769	0.270098507	1.955949262	2.467812283	-0.511863021	0.511863021	0	4.25	0	0	0
2450	44.45	26.49	80	0.12203	0.1859005	0.041448	0.396226993	0	0	0	0	35.90689306	250.5204078	4.04337531	0	0.37923702	6.583277585	2.160665255	0.270098507	1.890566748	2.467812283	-0.577245535	0.577245535	0	3.85	0	0	0
2451	43.27	52.99	80	0.1758268	0.252216	0.0235073	0.374336	0	0	0.008694	0	35.70693293	254.5772755	3.880170807	0	0.51452064	6.314257752	1.919566306	0.270098507	1.649467799	2.467812283	-0.818344484	0.818344484	0	3.5	0	0	0
2452	44.22	52.99	80	0.2676318	0.224972	0.0251268	0.453143581	0	0	0.033864	0	35.73971062	265.9702825	3.97737827	0	0.45894288	6.563364464	2.127043314	0.270098507	1.856944808	2.467812283	-0.610867475	0.610867475	0	3.3	0	0	0
2453	52.83	106.85	80	0.4228755	0.209917	0.0136933	0.483790975	0	0	0.014703	0	35.74465057	276.582187	4.023110209	0	0.42823068	7.205209298	2.753868409	0.270098507	2.483769902	2.467812283	0.015957619	0	0.015957619	3.1	0	0	0
2454	93.29	159.84	80	0.6287718	0.232269	0.0181993	0.466278182	0	0	0.034653	0	34.31988082	250.8454464	4.695543105	0.079618735	0.47382876	8.304542013	3.055551412	0.270098507	2.785452906	2.467812283	0.317640622	0	0.317640622	2.85	25.80258307	32.54048013	32.54048013
2455	130.23	266.69	80	0.5780875	0.2210758	0.0311015	0.553842154	0	0	0.053457	0	34.30676998	266.04675	5.964441862	0.936546632	0.45099453	9.238274649	1.886291625	0.270098507	1.616193118	2.467812283	-0.851619165	0.851619165	0	3.7	115.2778234	73.79036914	73.79036914
2456	138.01	266.69	60	0.6079508	0.1967828	0.035722	0.755239301	0	0	0.077211	0	35.65341159	262.1099211	6.104888765	2.434675035	0.40143681	9.895921507	0.954920897	0.270098507	0.68482239	2.467812283	-1.782989893	1.782989893	0	5.5	194.3999732	107.5478647	107.5478647
2457	136.48	212.82	30	0.5414988	0.2612543	0.0223215	0.422496187	0	0	0.133797	0	32.22349394	245.5189811	5.372744261	4.343439024	0.53295867	9.682144525	-0.56699743	0	-0.56699743	0	-0.56699743	0.56699743	0	6.5	194.3945867	124.4151164	124.4151164
2458	132.57	133.35	30	0.5187515	0.6024683	0.0133988	0.356823208	0	0	0.510855	0	33.62153047	240.7543475	4.39167496	6.157004873	1.22903523	9.536971454	-2.240743609	0	-2.240743609	0	-2.240743609	2.240743609	0	7.05	247.8603567	146.6001317	146.6001317
2459	133.77	106.85	30	0.3975338	1.2742578	0.0148908	0.455332681	0	0	1.251783	0	32.63305794	209.7947292	3.98875707	7.331642505	2.59948581	9.391926855	-4.52795853	0	-4.52795853	0	-4.52795853	4.52795853	0	7.55	373.3416876	169.3620791	169.3620791
2460	150.19	159.84	30	0.4013865	1.5411388	0.0381225	0.715835515	0	0	2.174628	0	32.75363745	188.206077	3.427402936	8.034549396	3.14392305	8.790036734	-5.815838648	0	-5.815838648	0	-5.815838648	5.815838648	0	8.25	578.0345833	176.3678311	176.3678311
2461	146.22	212.82	30	0.7074673	1.7641095	0.1726303	0.770563003	0	0	2.48142	0	32.2743722	192.9530383	3.405512292	8.23066139	3.59878338	8.270240057	-6.964717005	0	-6.964717005	0	-6.964717005	6.964717005	0	9.05	460.8169465	172.3125315	172.3125315
2462	127.27	133.35	30	0.9012488	1.8148863	0.4369248	0.788075795	0	0	3.958698	0	31.59989685	190.6480387	3.410280551	7.625775501	3.70236795	8.03256733	-6.705856671	0	-6.705856671	0	-6.705856671	6.705856671	0	9.75	341.5392071	153.8914409	153.8914409
2463	113.84	79.48	30	0.9186923	1.8198283	0.425678	0.575733147	0	0	2.930307	0	30.15115293	202.1302517	3.500985842	6.238382648	3.71244963	8.337173836	-5.114644285	0	-5.114644285	0	-5.114644285	5.114644285	0	10	320.9317565	134.7157441	134.7157441
2464	106.57	79.48	30	0.8410895	1.6006915	0.3257363	0.586678648	0	0	2.225424	0	28.83246922	228.7365178	3.630812532	4.686932463	3.26541066	8.496478798	-3.086676856	0	-3.086676856	0	-3.086676856	3.086676856	0	10.25	232.6664045	102.9443801	102.9443801
2465	116.78	133.35	30	0.6402365	1.136456	0.145721	0.890963469	0	0	2.151621	0	27.45477965	227.8686492	4.479129166	3.056255476	2.31837024	9.266281489	-0.587473393	0	-0.587473393	0	-0.587473393	0.587473393	0	10.6	91.36802812	63.41867013	63.41867013
2466	145.42	159.84	80	0.3273258	1.0319425	0.0500263	0.969771049	0	0	1.553721	0	32.22760406	238.9859093	5.272177343	1.597329875	2.1051627	9.47993	0.505260082	0.270098507	0.235161575	2.467812283	-2.232650708	2.232650708	0	10.3	18.9734748	22.63022317	22.63022317
2467	172.6	159.84	80	0.1541223	0.7291613	0.0351543	0.774941194	0	0	0.692289	0	31.34614991	265.2679491	6.196894491	0.418301642	1.48748895	9.832584937	1.729899855	0.270098507	1.459801348	2.467812283	-1.008010935	1.008010935	0	9.55	0	0	0
2468	168.71	133.35	80	0.1344123	0.599201	0.0219603	0.715835515	0	0	0.307602	0	31.24684805	269.955822	6.355439104	0.033272457	1.22237004	9.6486134	2.037531799	0.270098507	1.767433292	2.467812283	-0.700378991	0.700378991	0	8.8	0	0	0
2469	156.56	106.85	80	0.2662453	0.6459713	0.0118208	0.860316075	0	0	0.128568	0	31.33903251	271.3508106	5.899095039	0	1.31778135	8.869946158	1.65306977	0.270098507	1.382971263	2.467812283	-1.08484102	1.08484102	0	8.35	0	0	0
2470	136.23	52.99	80	0.2786035	0.6208633	0.0238315	0.858126975	0	0	0.470307	0	31.97376053	291.5021672	5.241400398	0	1.26656103	8.713082159	2.205120731	0.270098507	1.935022225	2.467812283	-0.532790059	0.532790059	0	7.25	0	0	0
2471	100.64	52.99	80	0.2842198	0.4745133	0.0344798	0.755239301	0	0	0.846219	0	33.19410264	285.3340148	4.734881243	0	0.96800703	7.992612618	2.289724345	0.270098507	2.019625839	2.467812283	-0.448186445	0.448186445	0	6.05	0	0	0
